tagger,corpus,tagset,config options,metric,min,max,mean,std
tmpOOV,oana-cs.xml,universal,mkOOV,prediction_time,-1,-1,-1.0,0.0
tmpOOV,oana-cs.xml,universal,mkOOV,recall,-1,-1,-1.0,0.0
tmpOOV,oana-cs.xml,universal,mkOOV,training_time,0.0713329315186,0.157477378845,0.10771780014,0.026338716912
nltkBrill,oana-en.xml,mte,baseline,accuracy,0.859896219422,0.870614862316,0.864703706074,0.00359825656529
nltkBrill,oana-en.xml,mte,baseline,f1,0.725166127109,0.752890944672,0.736420423883,0.0075531610616
nltkBrill,oana-en.xml,mte,baseline,oov,-1,-1,-1.0,0.0
nltkBrill,oana-en.xml,mte,baseline,precision,0.759457530335,0.787495347972,0.770916131177,0.00807645717568
nltkBrill,oana-en.xml,mte,baseline,prediction_time,12.7131407261,21.2078771591,16.8579952478,3.94267519362
nltkBrill,oana-en.xml,mte,baseline,recall,0.693837626345,0.721199727335,0.704883724678,0.00728536047652
nltkBrill,oana-en.xml,mte,baseline,training_time,0.613677978516,1.28419566154,0.977465057373,0.183679095867
nltkBrill,oana-en.xml,mte,brill24,accuracy,0.903354336546,0.91126868532,0.9067239467,0.00256594125856
nltkBrill,oana-en.xml,mte,brill24,f1,0.76624668435,0.790681502086,0.776878978778,0.0068398516654
nltkBrill,oana-en.xml,mte,brill24,oov,-1,-1,-1.0,0.0
nltkBrill,oana-en.xml,mte,brill24,precision,0.779426644182,0.806955287438,0.790437988762,0.00797495989159
nltkBrill,oana-en.xml,mte,brill24,prediction_time,11.1957554817,18.6139204502,15.2802260399,2.49945521755
nltkBrill,oana-en.xml,mte,brill24,recall,0.753505053799,0.775051124744,0.763785119962,0.0061268937647
nltkBrill,oana-en.xml,mte,brill24,training_time,109.517414808,128.770187855,119.140834451,7.38700733265
nltkBrill,oana-en.xml,mte,fntbl37,accuracy,0.904929577465,0.912610195477,0.908652417728,0.00241685238204
nltkBrill,oana-en.xml,mte,fntbl37,f1,0.768337205443,0.792557816032,0.779212612404,0.00648132923719
nltkBrill,oana-en.xml,mte,fntbl37,oov,-1,-1,-1.0,0.0
nltkBrill,oana-en.xml,mte,fntbl37,precision,0.782358905035,0.809016684416,0.793403090589,0.00732991967434
nltkBrill,oana-en.xml,mte,fntbl37,prediction_time,7.0426568985,15.7836718559,14.1581074953,2.72928017554
nltkBrill,oana-en.xml,mte,fntbl37,recall,0.754809259863,0.77675528289,0.765525467008,0.00591479089439
nltkBrill,oana-en.xml,mte,fntbl37,training_time,120.044963598,129.355716467,124.443847203,2.80505336743
nltkBrill,oana-en.xml,mte,nltkdemo18,accuracy,0.900389177168,0.907723265619,0.903903767649,0.00249813662417
nltkBrill,oana-en.xml,mte,nltkdemo18,f1,0.763829082478,0.786919464255,0.774016342867,0.00671293271296
nltkBrill,oana-en.xml,mte,nltkdemo18,oov,-1,-1,-1.0,0.0
nltkBrill,oana-en.xml,mte,nltkdemo18,precision,0.776169639852,0.803552397869,0.787723783136,0.00790109760844
nltkBrill,oana-en.xml,mte,nltkdemo18,prediction_time,4.06546592712,18.9041762352,13.5918426037,3.61031140639
nltkBrill,oana-en.xml,mte,nltkdemo18,recall,0.751874796218,0.770961145194,0.760784567152,0.00587860702829
nltkBrill,oana-en.xml,mte,nltkdemo18,training_time,86.7336323261,95.9818360806,90.3041620016,2.60617819628
nltkBrill,oana-en.xml,mte,nltkdemo18plus,accuracy,0.900852483321,0.908777309314,0.904490970256,0.00243844525799
nltkBrill,oana-en.xml,mte,nltkdemo18plus,f1,0.764160317986,0.788036863154,0.775166392657,0.00670288625773
nltkBrill,oana-en.xml,mte,nltkdemo18plus,oov,-1,-1,-1.0,0.0
nltkBrill,oana-en.xml,mte,nltkdemo18plus,precision,0.77650622686,0.804401845935,0.788776045102,0.00785345504504
nltkBrill,oana-en.xml,mte,nltkdemo18plus,prediction_time,11.2487220764,15.1480283737,13.9071438074,1.37914638338
nltkBrill,oana-en.xml,mte,nltkdemo18plus,recall,0.752200847734,0.772324471711,0.762024504222,0.00586889795736
nltkBrill,oana-en.xml,mte,nltkdemo18plus,training_time,91.2203989029,100.058056355,97.1681819439,2.5995435959
skLinearSVC,oana-en.xml,mte,"[-1, 0, 1]",accuracy,0.883572411083,0.890795926066,0.8879543143,0.00228172953305
skLinearSVC,oana-en.xml,mte,"[-1, 0, 1]",f1,0.79333663203,0.813383925492,0.80264997765,0.00633243170066
skLinearSVC,oana-en.xml,mte,"[-1, 0, 1]",oov,-1,-1,-1.0,0.0
skLinearSVC,oana-en.xml,mte,"[-1, 0, 1]",precision,0.802736982644,0.823324022346,0.811482548432,0.00698036661652
skLinearSVC,oana-en.xml,mte,"[-1, 0, 1]",prediction_time,0.0695798397064,0.287966966629,0.136742591858,0.0772746850196
skLinearSVC,oana-en.xml,mte,"[-1, 0, 1]",recall,0.784153896316,0.803680981595,0.794011904923,0.00594936549753
skLinearSVC,oana-en.xml,mte,"[-1, 0, 1]",training_time,106.469848633,114.353415489,110.986683178,1.96065445809
skLinearSVC,oana-en.xml,mte,"[-1, 0]",accuracy,0.885144429161,0.896623672231,0.891362741353,0.00377669899151
skLinearSVC,oana-en.xml,mte,"[-1, 0]",f1,0.789412352256,0.819239451294,0.804423007856,0.00801485903635
skLinearSVC,oana-en.xml,mte,"[-1, 0]",oov,-1,-1,-1.0,0.0
skLinearSVC,oana-en.xml,mte,"[-1, 0]",precision,0.806462585034,0.835044247788,0.821187360546,0.00743411642713
skLinearSVC,oana-en.xml,mte,"[-1, 0]",prediction_time,0.0523769855499,0.358720064163,0.135891914368,0.096623705252
skLinearSVC,oana-en.xml,mte,"[-1, 0]",recall,0.773068144767,0.804021813224,0.788335976771,0.00878372233929
skLinearSVC,oana-en.xml,mte,"[-1, 0]",training_time,179.109956741,194.469320774,187.390648222,5.50123333357
skLinearSVC,oana-en.xml,mte,"[-2, -1, 0, 1, 2]",accuracy,0.876389918458,0.885315235566,0.881306591391,0.00295716754504
skLinearSVC,oana-en.xml,mte,"[-2, -1, 0, 1, 2]",f1,0.762637003108,0.795151928986,0.780606602901,0.00909696646679
skLinearSVC,oana-en.xml,mte,"[-2, -1, 0, 1, 2]",oov,-1,-1,-1.0,0.0
skLinearSVC,oana-en.xml,mte,"[-2, -1, 0, 1, 2]",precision,0.765265922521,0.798826777088,0.784126193838,0.00953885699237
skLinearSVC,oana-en.xml,mte,"[-2, -1, 0, 1, 2]",prediction_time,0.098582983017,0.442323446274,0.205585241318,0.125475437382
skLinearSVC,oana-en.xml,mte,"[-2, -1, 0, 1, 2]",recall,0.760026084121,0.791907514451,0.7771243853,0.00890527422094
skLinearSVC,oana-en.xml,mte,"[-2, -1, 0, 1, 2]",training_time,77.5020914078,94.3186495304,88.8134842873,5.0388262843
skLinearSVC,oana-en.xml,mte,"[-2, -1, 0]",accuracy,0.88632344272,0.898101701584,0.892169029508,0.0037117754694
skLinearSVC,oana-en.xml,mte,"[-2, -1, 0]",f1,0.792659921111,0.820397579948,0.803010457777,0.00784083209636
skLinearSVC,oana-en.xml,mte,"[-2, -1, 0]",oov,-1,-1,-1.0,0.0
skLinearSVC,oana-en.xml,mte,"[-2, -1, 0]",precision,0.803888702648,0.832339529989,0.814830970198,0.00774677881192
skLinearSVC,oana-en.xml,mte,"[-2, -1, 0]",prediction_time,0.0653736591339,0.277961730957,0.126288318634,0.0709298188156
skLinearSVC,oana-en.xml,mte,"[-2, -1, 0]",recall,0.780743243243,0.808793456033,0.791532075022,0.0081195954821
skLinearSVC,oana-en.xml,mte,"[-2, -1, 0]",training_time,143.213102579,148.92354846,145.707057238,1.57492066641
skLinearSVC,oana-en.xml,mte,"[-3, -2, -1, 0, 1, 2, 3]",accuracy,0.868676202362,0.88031107739,0.874415438269,0.00321269827578
skLinearSVC,oana-en.xml,mte,"[-3, -2, -1, 0, 1, 2, 3]",f1,0.749580396106,0.775941386948,0.759422351105,0.00878392488993
skLinearSVC,oana-en.xml,mte,"[-3, -2, -1, 0, 1, 2, 3]",oov,-1,-1,-1.0,0.0
skLinearSVC,oana-en.xml,mte,"[-3, -2, -1, 0, 1, 2, 3]",precision,0.748575259806,0.77793056033,0.76039683599,0.00965097150753
skLinearSVC,oana-en.xml,mte,"[-3, -2, -1, 0, 1, 2, 3]",prediction_time,0.120200634003,0.665957212448,0.289620137215,0.193393761062
skLinearSVC,oana-en.xml,mte,"[-3, -2, -1, 0, 1, 2, 3]",recall,0.74828822954,0.774226453587,0.758456894007,0.00813940798852
skLinearSVC,oana-en.xml,mte,"[-3, -2, -1, 0, 1, 2, 3]",training_time,93.0426599979,97.7632849216,95.753042531,1.54464021668
skLinearSVC,oana-en.xml,mte,"[-3, -2, -1, 0]",accuracy,0.88009636768,0.891028072838,0.886642077267,0.0039906440061
skLinearSVC,oana-en.xml,mte,"[-3, -2, -1, 0]",f1,0.7690029615,0.806479407203,0.787267915805,0.0101729703929
skLinearSVC,oana-en.xml,mte,"[-3, -2, -1, 0]",oov,-1,-1,-1.0,0.0
skLinearSVC,oana-en.xml,mte,"[-3, -2, -1, 0]",precision,0.776154101627,0.815615196933,0.79624641646,0.0110195999241
skLinearSVC,oana-en.xml,mte,"[-3, -2, -1, 0]",prediction_time,0.0817923545837,0.939498662949,0.24953994751,0.248062423556
skLinearSVC,oana-en.xml,mte,"[-3, -2, -1, 0]",recall,0.761982393218,0.79754601227,0.778495025413,0.00952571545566
skLinearSVC,oana-en.xml,mte,"[-3, -2, -1, 0]",training_time,136.388544321,140.409523726,138.067673135,1.18548545978
skLinearSVC,oana-en.xml,mte,"[0, 1, 2, 3]",accuracy,0.853646786781,0.864390795926,0.858842211209,0.00355113208878
skLinearSVC,oana-en.xml,mte,"[0, 1, 2, 3]",f1,0.769284104698,0.792295679334,0.781073502952,0.00680975950294
skLinearSVC,oana-en.xml,mte,"[0, 1, 2, 3]",oov,-1,-1,-1.0,0.0
skLinearSVC,oana-en.xml,mte,"[0, 1, 2, 3]",precision,0.784075104312,0.809000708717,0.796076579269,0.00704045176814
skLinearSVC,oana-en.xml,mte,"[0, 1, 2, 3]",prediction_time,0.0801641941071,0.517666578293,0.210269260406,0.150456708636
skLinearSVC,oana-en.xml,mte,"[0, 1, 2, 3]",recall,0.753224711473,0.776266575995,0.766628522871,0.0067633737086
skLinearSVC,oana-en.xml,mte,"[0, 1, 2, 3]",training_time,108.577390194,119.640435457,115.525464225,3.75162406332
skLinearSVC,oana-en.xml,mte,"[0, 1, 2]",accuracy,0.855864524199,0.867880045266,0.860975413958,0.00353237854387
skLinearSVC,oana-en.xml,mte,"[0, 1, 2]",f1,0.779519331243,0.801602508274,0.789168391218,0.00632239074342
skLinearSVC,oana-en.xml,mte,"[0, 1, 2]",oov,-1,-1,-1.0,0.0
skLinearSVC,oana-en.xml,mte,"[0, 1, 2]",precision,0.799088359046,0.819736373352,0.806963355508,0.00653335921235
skLinearSVC,oana-en.xml,mte,"[0, 1, 2]",prediction_time,0.0668876171112,0.330068349838,0.169241189957,0.101849525195
skLinearSVC,oana-en.xml,mte,"[0, 1, 2]",recall,0.75967413442,0.784253578732,0.772146000524,0.00640491008183
skLinearSVC,oana-en.xml,mte,"[0, 1, 2]",training_time,136.201521635,140.356524229,138.83665669,1.21460169836
skLinearSVC,oana-en.xml,mte,"[0, 1]",accuracy,0.861060329068,0.879856657865,0.870760134447,0.0066210216703
skLinearSVC,oana-en.xml,mte,"[0, 1]",f1,0.783429470372,0.805938864629,0.793331170197,0.00628882561431
skLinearSVC,oana-en.xml,mte,"[0, 1]",oov,-1,-1,-1.0,0.0
skLinearSVC,oana-en.xml,mte,"[0, 1]",precision,0.807567567568,0.826585453243,0.815030155871,0.00595226904186
skLinearSVC,oana-en.xml,mte,"[0, 1]",prediction_time,0.0533201694489,0.21768283844,0.107188463211,0.0654382855227
skLinearSVC,oana-en.xml,mte,"[0, 1]",recall,0.760692464358,0.786298568507,0.772761433314,0.00676832912807
skLinearSVC,oana-en.xml,mte,"[0, 1]",training_time,170.210711241,175.735051394,173.534913993,1.72288060567
skLinearSVC,oana-en.xml,mte,[0],accuracy,0.872606562109,0.885137683893,0.877812191606,0.00380291667379
skLinearSVC,oana-en.xml,mte,[0],f1,0.772048364154,0.797367016545,0.783217072476,0.00666873656105
skLinearSVC,oana-en.xml,mte,[0],oov,-1,-1,-1.0,0.0
skLinearSVC,oana-en.xml,mte,[0],precision,0.81067961165,0.834015630815,0.819899447218,0.00656006565556
skLinearSVC,oana-en.xml,mte,[0],prediction_time,0.0414123535156,0.125227928162,0.0628713607788,0.0231693141887
skLinearSVC,oana-en.xml,mte,[0],recall,0.736931432451,0.763803680982,0.749680844716,0.00695215438345
skLinearSVC,oana-en.xml,mte,[0],training_time,319.417176962,339.474745512,330.568071795,7.84438254403
skMultinomialNB,oana-en.xml,mte,"[-1, 0, 1]",accuracy,0.832450139705,0.843549603923,0.837821617973,0.00386640456015
skMultinomialNB,oana-en.xml,mte,"[-1, 0, 1]",f1,0.671184252985,0.695385663204,0.685540162198,0.00659773727777
skMultinomialNB,oana-en.xml,mte,"[-1, 0, 1]",oov,-1,-1,-1.0,0.0
skMultinomialNB,oana-en.xml,mte,"[-1, 0, 1]",precision,0.645361464474,0.670387393303,0.66033340085,0.00650129698714
skMultinomialNB,oana-en.xml,mte,"[-1, 0, 1]",prediction_time,0.10510134697,0.333096981049,0.210824203491,0.081211929579
skMultinomialNB,oana-en.xml,mte,"[-1, 0, 1]",recall,0.699159663866,0.722543352601,0.712751991684,0.00690855950865
skMultinomialNB,oana-en.xml,mte,"[-1, 0, 1]",training_time,3.7521739006,5.04550385475,4.37432398796,0.456469907481
skMultinomialNB,oana-en.xml,mte,"[-1, 0]",accuracy,0.820552294814,0.832311230356,0.826820772341,0.0041202480411
skMultinomialNB,oana-en.xml,mte,"[-1, 0]",f1,0.670315091211,0.694103406536,0.687279952195,0.00688890459575
skMultinomialNB,oana-en.xml,mte,"[-1, 0]",oov,-1,-1,-1.0,0.0
skMultinomialNB,oana-en.xml,mte,"[-1, 0]",precision,0.655317769131,0.67950435365,0.674301012542,0.00721066708182
skMultinomialNB,oana-en.xml,mte,"[-1, 0]",prediction_time,0.0705332756042,0.309005498886,0.153945636749,0.085781350052
skMultinomialNB,oana-en.xml,mte,"[-1, 0]",recall,0.686014935506,0.709939865582,0.700780079607,0.00710277131543
skMultinomialNB,oana-en.xml,mte,"[-1, 0]",training_time,3.03016662598,3.79770946503,3.30900547504,0.21467254339
skMultinomialNB,oana-en.xml,mte,"[-2, -1, 0, 1, 2]",accuracy,0.791782662955,0.807780758911,0.801472194428,0.00456896944952
skMultinomialNB,oana-en.xml,mte,"[-2, -1, 0, 1, 2]",f1,0.629262926293,0.658950372602,0.642209519822,0.00892906658617
skMultinomialNB,oana-en.xml,mte,"[-2, -1, 0, 1, 2]",oov,-1,-1,-1.0,0.0
skMultinomialNB,oana-en.xml,mte,"[-2, -1, 0, 1, 2]",precision,0.590909090909,0.617349970291,0.601349203277,0.00825565458383
skMultinomialNB,oana-en.xml,mte,"[-2, -1, 0, 1, 2]",prediction_time,0.180233955383,1.04771614075,0.391243815422,0.255649162869
skMultinomialNB,oana-en.xml,mte,"[-2, -1, 0, 1, 2]",recall,0.672941176471,0.706562393744,0.689036780169,0.0100391029655
skMultinomialNB,oana-en.xml,mte,"[-2, -1, 0, 1, 2]",training_time,5.34444451332,7.49362945557,6.63004374504,0.675248126734
skMultinomialNB,oana-en.xml,mte,"[-2, -1, 0]",accuracy,0.794374580013,0.807014181679,0.799862159987,0.00358074663834
skMultinomialNB,oana-en.xml,mte,"[-2, -1, 0]",f1,0.632089190499,0.653403485695,0.643865063049,0.00633400594216
skMultinomialNB,oana-en.xml,mte,"[-2, -1, 0]",oov,-1,-1,-1.0,0.0
skMultinomialNB,oana-en.xml,mte,"[-2, -1, 0]",precision,0.60699907092,0.626023944549,0.616067984449,0.0057042228941
skMultinomialNB,oana-en.xml,mte,"[-2, -1, 0]",prediction_time,0.0801119804382,0.422549247742,0.226334190369,0.120008761304
skMultinomialNB,oana-en.xml,mte,"[-2, -1, 0]",recall,0.659029649596,0.684471170852,0.6743001612,0.00754893581316
skMultinomialNB,oana-en.xml,mte,"[-2, -1, 0]",training_time,3.8965010643,4.90165638924,4.44944658279,0.311696492634
skMultinomialNB,oana-en.xml,mte,"[-3, -2, -1, 0, 1, 2, 3]",accuracy,0.763879534302,0.776542736681,0.769919565915,0.00434242819097
skMultinomialNB,oana-en.xml,mte,"[-3, -2, -1, 0, 1, 2, 3]",f1,0.600995953937,0.624336973479,0.610648989091,0.00806302773224
skMultinomialNB,oana-en.xml,mte,"[-3, -2, -1, 0, 1, 2, 3]",oov,-1,-1,-1.0,0.0
skMultinomialNB,oana-en.xml,mte,"[-3, -2, -1, 0, 1, 2, 3]",precision,0.554885057471,0.576823292015,0.563437123535,0.00705633015356
skMultinomialNB,oana-en.xml,mte,"[-3, -2, -1, 0, 1, 2, 3]",prediction_time,0.19634604454,0.996495008469,0.435208415985,0.228298896757
skMultinomialNB,oana-en.xml,mte,"[-3, -2, -1, 0, 1, 2, 3]",recall,0.653109243697,0.680380822849,0.666503075414,0.00954050928661
skMultinomialNB,oana-en.xml,mte,"[-3, -2, -1, 0, 1, 2, 3]",training_time,6.40601205826,9.59991717339,8.35776758194,0.923937551796
skMultinomialNB,oana-en.xml,mte,"[-3, -2, -1, 0]",accuracy,0.769460213605,0.78449597547,0.776446899779,0.00468119807179
skMultinomialNB,oana-en.xml,mte,"[-3, -2, -1, 0]",f1,0.602547770701,0.626677445432,0.617202309732,0.00774395380227
skMultinomialNB,oana-en.xml,mte,"[-3, -2, -1, 0]",oov,-1,-1,-1.0,0.0
skMultinomialNB,oana-en.xml,mte,"[-3, -2, -1, 0]",precision,0.567486502699,0.591397849462,0.582967541355,0.00719232304809
skMultinomialNB,oana-en.xml,mte,"[-3, -2, -1, 0]",prediction_time,0.119258880615,0.819822072983,0.290877342224,0.230972427352
skMultinomialNB,oana-en.xml,mte,"[-3, -2, -1, 0]",recall,0.642226748133,0.66643741403,0.655721557996,0.00885863680097
skMultinomialNB,oana-en.xml,mte,"[-3, -2, -1, 0]",training_time,3.86892557144,6.7138812542,5.25721311569,0.772312399323
skMultinomialNB,oana-en.xml,mte,"[0, 1, 2, 3]",accuracy,0.761281631868,0.777348170502,0.76878015208,0.00485688608146
skMultinomialNB,oana-en.xml,mte,"[0, 1, 2, 3]",f1,0.552091254753,0.58350614133,0.56983230085,0.00866210333181
skMultinomialNB,oana-en.xml,mte,"[0, 1, 2, 3]",oov,-1,-1,-1.0,0.0
skMultinomialNB,oana-en.xml,mte,"[0, 1, 2, 3]",precision,0.517388825542,0.549579326923,0.534829214327,0.00845492110619
skMultinomialNB,oana-en.xml,mte,"[0, 1, 2, 3]",prediction_time,0.120788097382,1.20952129364,0.355113911629,0.304636203333
skMultinomialNB,oana-en.xml,mte,"[0, 1, 2, 3]",recall,0.591783501793,0.621897313839,0.609750079199,0.0092474279936
skMultinomialNB,oana-en.xml,mte,"[0, 1, 2, 3]",training_time,3.88298583031,5.91326498985,5.05713353157,0.667342580333
skMultinomialNB,oana-en.xml,mte,"[0, 1, 2]",accuracy,0.781776195516,0.798677654274,0.790128609299,0.00514745832129
skMultinomialNB,oana-en.xml,mte,"[0, 1, 2]",f1,0.577476167394,0.606315789474,0.592478190678,0.00951294941167
skMultinomialNB,oana-en.xml,mte,"[0, 1, 2]",oov,-1,-1,-1.0,0.0
skMultinomialNB,oana-en.xml,mte,"[0, 1, 2]",precision,0.551032994141,0.578849721707,0.564856328131,0.00889805515382
skMultinomialNB,oana-en.xml,mte,"[0, 1, 2]",prediction_time,0.0924332141876,0.761195898056,0.261821436882,0.219557029058
skMultinomialNB,oana-en.xml,mte,"[0, 1, 2]",recall,0.606585200272,0.638718473074,0.622948088155,0.0104461388974
skMultinomialNB,oana-en.xml,mte,"[0, 1, 2]",training_time,3.27026963234,5.11750197411,3.9902797699,0.678683921879
skMultinomialNB,oana-en.xml,mte,"[0, 1]",accuracy,0.810160685076,0.825412035263,0.818389911496,0.00425377113537
skMultinomialNB,oana-en.xml,mte,"[0, 1]",f1,0.617951284618,0.645358721523,0.634732750854,0.00776463270055
skMultinomialNB,oana-en.xml,mte,"[0, 1]",oov,-1,-1,-1.0,0.0
skMultinomialNB,oana-en.xml,mte,"[0, 1]",precision,0.607611548556,0.634146341463,0.62244374693,0.00752346067917
skMultinomialNB,oana-en.xml,mte,"[0, 1]",prediction_time,0.122479438782,0.598908185959,0.233088850975,0.133072494796
skMultinomialNB,oana-en.xml,mte,"[0, 1]",recall,0.628649015614,0.657599455967,0.647522370027,0.00824101911177
skMultinomialNB,oana-en.xml,mte,"[0, 1]",training_time,2.76290655136,4.09218287468,3.33266322613,0.421882796364
skMultinomialNB,oana-en.xml,mte,[0],accuracy,0.829239536255,0.841474915126,0.834637409022,0.0037414000183
skMultinomialNB,oana-en.xml,mte,[0],f1,0.689900426743,0.717310087173,0.705183449044,0.0072389928234
skMultinomialNB,oana-en.xml,mte,[0],oov,-1,-1,-1.0,0.0
skMultinomialNB,oana-en.xml,mte,[0],precision,0.724421209858,0.750279121697,0.738208519864,0.00700845340181
skMultinomialNB,oana-en.xml,mte,[0],prediction_time,0.0546960830688,0.439254283905,0.158232569695,0.125663069206
skMultinomialNB,oana-en.xml,mte,[0],recall,0.658520027155,0.687116564417,0.674990644924,0.00754798384334
skMultinomialNB,oana-en.xml,mte,[0],training_time,1.39007544518,2.73248696327,2.07136218548,0.36291021045
skPerceptron,oana-en.xml,mte,"[-1, 0, 1]",accuracy,0.841893445765,0.854488872124,0.848849462963,0.00404572310053
skPerceptron,oana-en.xml,mte,"[-1, 0, 1]",f1,0.689207650273,0.719839142091,0.703428404258,0.00920918042069
skPerceptron,oana-en.xml,mte,"[-1, 0, 1]",oov,-1,-1,-1.0,0.0
skPerceptron,oana-en.xml,mte,"[-1, 0, 1]",precision,0.680148297944,0.709613478692,0.694644064179,0.00871873134421
skPerceptron,oana-en.xml,mte,"[-1, 0, 1]",prediction_time,0.0896203517914,0.238075971603,0.13553378582,0.0507389433303
skPerceptron,oana-en.xml,mte,"[-1, 0, 1]",recall,0.698511595708,0.730363821829,0.712446820735,0.0100343149635
skPerceptron,oana-en.xml,mte,"[-1, 0, 1]",training_time,161.089598894,195.500066042,183.243120146,11.4860934331
skPerceptron,oana-en.xml,mte,"[-1, 0]",accuracy,0.834136397331,0.851858877086,0.84274171627,0.00600070304878
skPerceptron,oana-en.xml,mte,"[-1, 0]",f1,0.689899967732,0.728609625668,0.707665952986,0.0133835387178
skPerceptron,oana-en.xml,mte,"[-1, 0]",oov,-1,-1,-1.0,0.0
skPerceptron,oana-en.xml,mte,"[-1, 0]",precision,0.682848930054,0.722811671088,0.701175999265,0.0148019531253
skPerceptron,oana-en.xml,mte,"[-1, 0]",prediction_time,0.0700700283051,0.126160144806,0.0911386966705,0.0175638241541
skPerceptron,oana-en.xml,mte,"[-1, 0]",recall,0.697098141506,0.734501347709,0.714290353234,0.0120840268207
skPerceptron,oana-en.xml,mte,"[-1, 0]",training_time,146.091038704,193.447335958,164.278559756,14.9287312736
skPerceptron,oana-en.xml,mte,"[-2, -1, 0, 1, 2]",accuracy,0.847294292068,0.863261786125,0.855835398758,0.004988756589
skPerceptron,oana-en.xml,mte,"[-2, -1, 0, 1, 2]",f1,0.679263410729,0.711738984191,0.701653731719,0.0106927537519
skPerceptron,oana-en.xml,mte,"[-2, -1, 0, 1, 2]",oov,-1,-1,-1.0,0.0
skPerceptron,oana-en.xml,mte,"[-2, -1, 0, 1, 2]",precision,0.667400881057,0.703867028494,0.692154055587,0.0115071107393
skPerceptron,oana-en.xml,mte,"[-2, -1, 0, 1, 2]",prediction_time,0.138237714767,0.556992292404,0.223024702072,0.120156169775
skPerceptron,oana-en.xml,mte,"[-2, -1, 0, 1, 2]",recall,0.691555265732,0.723223393404,0.71142766295,0.0100787022415
skPerceptron,oana-en.xml,mte,"[-2, -1, 0, 1, 2]",training_time,204.478255033,231.729832649,222.656215048,7.30030519825
skPerceptron,oana-en.xml,mte,"[-2, -1, 0]",accuracy,0.836476801207,0.845087046326,0.840958148856,0.002675427402
skPerceptron,oana-en.xml,mte,"[-2, -1, 0]",f1,0.684513056331,0.712255475673,0.697742539155,0.0080100422021
skPerceptron,oana-en.xml,mte,"[-2, -1, 0]",oov,-1,-1,-1.0,0.0
skPerceptron,oana-en.xml,mte,"[-2, -1, 0]",precision,0.666027484819,0.699048244175,0.684247193953,0.00934917058805
skPerceptron,oana-en.xml,mte,"[-2, -1, 0]",prediction_time,0.0906744003296,0.170772790909,0.123217177391,0.0286416773287
skPerceptron,oana-en.xml,mte,"[-2, -1, 0]",recall,0.701973001038,0.725971370143,0.711797558423,0.00702965950106
skPerceptron,oana-en.xml,mte,"[-2, -1, 0]",training_time,172.926044226,216.723898172,191.931890941,11.0656143376
skPerceptron,oana-en.xml,mte,"[-3, -2, -1, 0, 1, 2, 3]",accuracy,0.846884899683,0.863050075873,0.85297035256,0.00438378790711
skPerceptron,oana-en.xml,mte,"[-3, -2, -1, 0, 1, 2, 3]",f1,0.670522088353,0.713517148621,0.688921453178,0.0115193767233
skPerceptron,oana-en.xml,mte,"[-3, -2, -1, 0, 1, 2, 3]",oov,-1,-1,-1.0,0.0
skPerceptron,oana-en.xml,mte,"[-3, -2, -1, 0, 1, 2, 3]",precision,0.660861304623,0.70404777704,0.678418435219,0.0121562465293
skPerceptron,oana-en.xml,mte,"[-3, -2, -1, 0, 1, 2, 3]",prediction_time,0.192518472672,0.667875289917,0.319312644005,0.149957381859
skPerceptron,oana-en.xml,mte,"[-3, -2, -1, 0, 1, 2, 3]",recall,0.680469514183,0.72324471711,0.699765219488,0.0111055107149
skPerceptron,oana-en.xml,mte,"[-3, -2, -1, 0, 1, 2, 3]",training_time,245.656804085,262.014529705,252.880303431,5.23438990046
skPerceptron,oana-en.xml,mte,"[-3, -2, -1, 0]",accuracy,0.842606563561,0.850341426404,0.846549067672,0.00240460672251
skPerceptron,oana-en.xml,mte,"[-3, -2, -1, 0]",f1,0.684732319894,0.719651240778,0.700882156063,0.00875861988691
skPerceptron,oana-en.xml,mte,"[-3, -2, -1, 0]",oov,-1,-1,-1.0,0.0
skPerceptron,oana-en.xml,mte,"[-3, -2, -1, 0]",precision,0.670116429495,0.708250825083,0.689796524492,0.0096545593757
skPerceptron,oana-en.xml,mte,"[-3, -2, -1, 0]",prediction_time,0.11413359642,0.272714853287,0.151533317566,0.0481668457202
skPerceptron,oana-en.xml,mte,"[-3, -2, -1, 0]",recall,0.7,0.73142467621,0.712348700037,0.00845208870927
skPerceptron,oana-en.xml,mte,"[-3, -2, -1, 0]",training_time,185.815776587,227.33239007,209.638033271,10.3652195123
skPerceptron,oana-en.xml,mte,"[0, 1, 2, 3]",accuracy,0.816649002794,0.834545097269,0.825754070243,0.00460722798297
skPerceptron,oana-en.xml,mte,"[0, 1, 2, 3]",f1,0.667430441899,0.693532001355,0.683035893841,0.00705389464126
skPerceptron,oana-en.xml,mte,"[0, 1, 2, 3]",oov,-1,-1,-1.0,0.0
skPerceptron,oana-en.xml,mte,"[0, 1, 2, 3]",precision,0.650398724083,0.683122081388,0.668722228736,0.0086778868636
skPerceptron,oana-en.xml,mte,"[0, 1, 2, 3]",prediction_time,0.109218835831,0.221877336502,0.145186018944,0.0385953546402
skPerceptron,oana-en.xml,mte,"[0, 1, 2, 3]",recall,0.685378151261,0.705180640763,0.697999063245,0.0060795221582
skPerceptron,oana-en.xml,mte,"[0, 1, 2, 3]",training_time,195.852169514,245.896606445,216.497896838,14.831398756
