tagger,corpus,tagset,config options,metric,min,max,mean,std
skLinearSVC,oana-en.xml,mte,"[-2, -1, 0, 1, 2]",recall,0.693486590038,0.714649681529,0.703605181344,0.00673354824595
skLinearSVC,oana-en.xml,mte,"[-2, -1, 0, 1, 2]",precision,0.800884955752,0.816738816739,0.808697202314,0.00580118958146
skLinearSVC,oana-en.xml,mte,"[-2, -1, 0, 1, 2]",f1,0.743835616438,0.758620689655,0.752469266867,0.0042716367128
skLinearSVC,oana-en.xml,mte,"[-2, -1, 0, 1, 2]",oov,-1,-1,-1.0,0.0
skLinearSVC,oana-en.xml,mte,"[-2, -1, 0, 1, 2]",training_time,78.9624023438,114.405907631,103.605923891,10.9432207889
skLinearSVC,oana-en.xml,mte,"[-2, -1, 0, 1, 2]",prediction_time,2.58399391174,11.151070118,8.02763671875,2.80226553449
skLinearSVC,oana-en.xml,mte,"[-1, 0, 1]",accuracy,0.621733149931,0.63733616037,0.630067412683,0.00477161552413
skLinearSVC,oana-en.xml,mte,"[-1, 0, 1]",recall,0.637037037037,0.687898089172,0.658546364573,0.0144051917766
skLinearSVC,oana-en.xml,mte,"[-1, 0, 1]",precision,0.851973684211,0.876623376623,0.858136801009,0.00712757559626
skLinearSVC,oana-en.xml,mte,"[-1, 0, 1]",f1,0.729844413013,0.770877944325,0.745144859806,0.0109159448589
skLinearSVC,oana-en.xml,mte,"[-1, 0, 1]",oov,-1,-1,-1.0,0.0
skLinearSVC,oana-en.xml,mte,"[-1, 0, 1]",training_time,98.5336465836,110.049979687,104.880837631,3.69356371558
skLinearSVC,oana-en.xml,mte,"[-1, 0, 1]",prediction_time,2.2667734623,12.4023971558,7.6285636425,3.58790120598
skLinearSVC,oana-en.xml,mte,"[-3, -2, -1, 0]",accuracy,0.590900667161,0.614143798564,0.602940667102,0.00607296404492
skLinearSVC,oana-en.xml,mte,"[-3, -2, -1, 0]",recall,0.624691358025,0.681701030928,0.65554044323,0.0153203495568
skLinearSVC,oana-en.xml,mte,"[-3, -2, -1, 0]",precision,0.839137645108,0.883959044369,0.866692872355,0.0148153720194
skLinearSVC,oana-en.xml,mte,"[-3, -2, -1, 0]",f1,0.722857142857,0.768336964415,0.746379108846,0.013237683183
skLinearSVC,oana-en.xml,mte,"[-3, -2, -1, 0]",oov,-1,-1,-1.0,0.0
skLinearSVC,oana-en.xml,mte,"[-3, -2, -1, 0]",training_time,112.558938742,134.177963018,127.31336019,6.77926690881
skLinearSVC,oana-en.xml,mte,"[-3, -2, -1, 0]",prediction_time,2.60053229332,11.9494185448,8.25430324078,3.0200521198
skLinearSVC,oana-en.xml,mte,"[-2, -1, 0]",accuracy,0.608506300964,0.625061473394,0.617547711005,0.00550542823015
skLinearSVC,oana-en.xml,mte,"[-2, -1, 0]",recall,0.591494845361,0.626288659794,0.604087527619,0.0122479102379
